Data run ended at:  Tuesday, November 9, 2021	1:51:43 PM
Total number of sweeps:  21817	live time (sec):  436.340000	real time (sec):  583.032000


time (sec)	counts
1.456000E-2	4.850000E+2
1.458000E-2	4.870000E+2
1.460000E-2	4.790000E+2
1.462000E-2	4.800000E+2
1.464000E-2	4.720000E+2
1.466000E-2	4.760000E+2
1.468000E-2	4.630000E+2
1.470000E-2	4.650000E+2
1.472000E-2	4.720000E+2
1.474000E-2	4.440000E+2
1.476000E-2	5.010000E+2
1.478000E-2	4.780000E+2
1.480000E-2	4.480000E+2
1.482000E-2	4.390000E+2
1.484000E-2	4.730000E+2
1.486000E-2	4.980000E+2
1.488000E-2	4.750000E+2
1.490000E-2	4.510000E+2
1.492000E-2	4.670000E+2
1.494000E-2	4.560000E+2
1.496000E-2	4.630000E+2
1.498000E-2	4.630000E+2
1.500000E-2	4.680000E+2
1.502000E-2	4.550000E+2
1.504000E-2	4.930000E+2
1.506000E-2	4.920000E+2
1.508000E-2	4.640000E+2
1.510000E-2	4.620000E+2
1.512000E-2	4.470000E+2
1.514000E-2	4.850000E+2
1.516000E-2	4.480000E+2
1.518000E-2	4.840000E+2
1.520000E-2	4.960000E+2
1.522000E-2	4.870000E+2
1.524000E-2	4.860000E+2
1.526000E-2	4.580000E+2
1.528000E-2	4.830000E+2
1.530000E-2	4.730000E+2
1.532000E-2	4.750000E+2
1.534000E-2	4.700000E+2
1.536000E-2	4.810000E+2
1.538000E-2	4.540000E+2
1.540000E-2	4.550000E+2
1.542000E-2	4.790000E+2
1.544000E-2	4.980000E+2
1.546000E-2	4.470000E+2
1.548000E-2	4.930000E+2
1.550000E-2	4.340000E+2
1.552000E-2	4.610000E+2
1.554000E-2	4.580000E+2
1.556000E-2	4.050000E+2
1.558000E-2	4.340000E+2
1.560000E-2	4.070000E+2
1.562000E-2	4.440000E+2
1.564000E-2	4.150000E+2
1.566000E-2	4.280000E+2
1.568000E-2	3.560000E+2
1.570000E-2	3.800000E+2
1.572000E-2	3.880000E+2
1.574000E-2	4.020000E+2
1.576000E-2	4.320000E+2
1.578000E-2	4.470000E+2
1.580000E-2	4.340000E+2
1.582000E-2	4.750000E+2
1.584000E-2	4.500000E+2
1.586000E-2	4.370000E+2
1.588000E-2	4.180000E+2
1.590000E-2	4.560000E+2
1.592000E-2	4.910000E+2
1.594000E-2	4.890000E+2
1.596000E-2	4.850000E+2
1.598000E-2	5.080000E+2
1.600000E-2	4.930000E+2
1.602000E-2	4.780000E+2
1.604000E-2	4.590000E+2
1.606000E-2	4.590000E+2
1.608000E-2	4.620000E+2
1.610000E-2	4.730000E+2
1.612000E-2	4.750000E+2
1.614000E-2	4.730000E+2
1.616000E-2	4.460000E+2
1.618000E-2	5.050000E+2
1.620000E-2	4.800000E+2
1.622000E-2	4.840000E+2
1.624000E-2	4.980000E+2
1.626000E-2	4.420000E+2
1.628000E-2	4.710000E+2
1.630000E-2	4.450000E+2
1.632000E-2	4.560000E+2
1.634000E-2	4.710000E+2
1.636000E-2	4.470000E+2
1.638000E-2	4.500000E+2
1.640000E-2	4.710000E+2
1.642000E-2	4.650000E+2
1.644000E-2	4.520000E+2
1.646000E-2	4.900000E+2
1.648000E-2	4.940000E+2
1.650000E-2	4.870000E+2
1.652000E-2	4.760000E+2
1.654000E-2	5.130000E+2
1.656000E-2	4.910000E+2
1.658000E-2	4.630000E+2
1.660000E-2	5.130000E+2
1.662000E-2	4.890000E+2
1.664000E-2	5.120000E+2
1.666000E-2	4.450000E+2
1.668000E-2	4.490000E+2
1.670000E-2	4.990000E+2
1.672000E-2	4.780000E+2
1.674000E-2	4.610000E+2
1.676000E-2	4.340000E+2
1.678000E-2	4.780000E+2
1.680000E-2	4.590000E+2
1.682000E-2	4.560000E+2
1.684000E-2	4.260000E+2
1.686000E-2	4.620000E+2
1.688000E-2	5.000000E+2
1.690000E-2	4.530000E+2
1.692000E-2	5.000000E+2
1.694000E-2	4.670000E+2
1.696000E-2	4.470000E+2
1.698000E-2	5.200000E+2
